frameTime,meanFrameTumorCells,sdFrameTumorCells,meanNecrotic,sdNecrotic,meanQuiescent,sdQuiescent,meanProliferative2,sdProliferative2,meanHypoxic,sdHypoxic,meanApoptotic,sdApoptotic,meanProliferative1,sdProliferative1,meanNormoxic,sdNormoxic,meanMigrate,sdMigrate,meanKilled,sdKilled
0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,723,0,0,0,0,0
1,4,0,0,0,2,0,2,0,0,0,0,0,0,0,708,0,0,0,0,0
2,4,0,0,0,2,0,2,0,0,0,0,0,0,0,696,0,0,0,0,0
3,4,0,0,0,2,0,2,0,0,0,0,0,0,0,688,0,0,0,0,0
4,4,0,0,0,2,0,2,0,0,0,0,0,0,0,682,0,0,0,0,0
5,4,0,0,0,2,0,2,0,0,0,0,0,0,0,676,0,0,0,0,0
6,4,0,0,0,2,0,2,0,0,0,0,0,0,0,670,0,0,0,0,0
7,4,0,0,0,2,0,2,0,0,0,0,0,0,0,664,0,0,0,0,0
8,4,0,0,0,2,0,2,0,0,0,0,0,0,0,659,0,0,0,0,0
9,6,0,0,0,2,0,0,0,0,0,0,0,4,0,655.9,0.316228,0,0,0,0
10,6,0,0,0,2,0,0,0,0,0,0,0,4,0,652,0,0,0,0,0
11,6,0,0,0,2,0,0,0,0,0,0,0,4,0,647,0,0,0,0,0
12,6,0,0,0,2,0,0,0,0,0,0,0,4,0,644.8,0.421637,0,0,0,0
13,6,0,0,0,2,0,0,0,0,0,0,0,4,0,640.8,0.632456,0,0,0,0
14,6,0,0,0,2,0,0,0,0,0,0,0,4,0,635.4,0.699206,0,0,0,0
15,6,0,0,0,2,0,0,0,0,0,0,0,4,0,632.2,0.632456,0,0,0,0
16,6,0,0,0,2,0,0,0,0,0,0,0,4,0,629.9,0.316228,0,0,0,0
17,6,0,0,0,2,0,0,0,0,0,0,0,4,0,628.8,0.632456,0,0,0,0
18,6,0,0,0,6,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0
19,6,0,0,0,6,0,0,0,0,0,0,0,0,0,625.6,0.516398,0,0,0,0
20,6,0,0,0,6,0,0,0,0,0,0,0,0,0,623.4,0.699206,0,0,0,0
21,6,0,0,0,5.8,0.421637,0.2,0.421637,0,0,0,0,0,0,621.6,0.843274,0,0,0,0
22,6,0,0,0,5.8,0.421637,0.2,0.421637,0,0,0,0,0,0,619.4,0.516398,0,0,0,0
23,6,0,0,0,5.6,0.516398,0.4,0.516398,0,0,0,0,0,0,616.7,0.674949,0,0,0,0
24,6,0,0,0,5.5,0.527046,0.5,0.527046,0,0,0,0,0,0,614.5,0.971825,0,0,0,0
25,6,0,0,0,5.5,0.527046,0.5,0.527046,0,0,0,0,0,0,612.7,0.483046,0,0,0,0
26,6,0,0,0,5.5,0.527046,0.5,0.527046,0,0,0,0,0,0,609.7,0.483046,0,0,0,0
27,6,0,0,0,5.5,0.527046,0.5,0.527046,0,0,0,0,0,0,608.6,0.516398,0,0,0,0
28,6,0,0,0,5.5,0.527046,0.5,0.527046,0,0,0,0,0,0,606.8,0.421637,0,0,0,0
29,6,0,0,0,5.3,0.823273,0.7,0.823273,0,0,0,0,0,0,605.6,1.26491,0,0,0,0
30,6.2,0.421637,0,0,5.3,0.823273,0.5,0.707107,0,0,0,0,0.4,0.843274,603.3,0.948683,0,0,0,0
31,6.2,0.421637,0,0,5.2,0.788811,0.6,0.699206,0,0,0,0,0.4,0.843274,600.6,0.516398,0,0,0,0
32,6.4,0.516398,0,0,5.1,0.737865,0.5,0.527046,0,0,0,0,0.8,1.0328,597.8,1.22927,0,0,0,0
33,6.5,0.527046,0,0,5.1,0.737865,0.4,0.516398,0,0,0,0,1,1.05409,597.2,1.13529,0,0,0,0
34,6.5,0.527046,0,0,5,0.816497,0.5,0.527046,0,0,0,0,1,1.05409,595.8,1.22927,0,0,0,0
35,6.5,0.527046,0,0,5,0.816497,0.5,0.527046,0,0,0,0,1,1.05409,595.3,0.674949,0,0,0,0
36,6.5,0.527046,0,0,5,0.816497,0.5,0.527046,0,0,0,0,1,1.05409,594.5,0.527046,0,0,0,0
37,6.5,0.527046,0,0,5,0.816497,0.5,0.527046,0,0,0,0,1,1.05409,593.1,0.737865,0,0,0,0
38,6.7,0.823273,0,0,5,0.816497,0.3,0.483046,0,0,0,0,1.4,1.64655,591.3,0.948683,0,0,0,0
39,6.7,0.823273,0,0,5.4,0.699206,0.3,0.483046,0,0,0,0,1,1.41421,590.3,1.1595,0,0,0,0
40,6.8,0.788811,0,0,5.4,0.699206,0.2,0.421637,0,0,0,0,1.2,1.39841,588.6,0.699206,0,0,0,0
41,6.9,0.737865,0,0,5.8,0.632456,0.1,0.316228,0,0,0,0,1,1.05409,587,0.942809,0,0,0,0
42,6.9,0.737865,0,0,6,0.666667,0.1,0.316228,0,0,0,0,0.8,1.0328,586,1.05409,0,0,0,0
43,7,0.816497,0,0,5.7,0.823273,0.2,0.421637,0,0,0.1,0.316228,1,1.05409,585.3,1.05935,0,0,0,0
44,7,0.816497,0,0,5.6,0.843274,0.3,0.483046,0,0,0.1,0.316228,1,1.05409,584.6,1.42984,0,0,0,0
45,7,0.816497,0,0,5.3,1.05935,0.6,0.699206,0,0,0.1,0.316228,1,1.05409,583.9,1.66333,0,0,0,0
46,7,0.816497,0,0,5.1,1.28668,0.8,0.918937,0,0,0.1,0.316228,1,1.05409,582.8,2.14994,0,0,0,0
47,7,0.816497,0,0,5.2,1.61933,1.1,1.19722,0,0,0.1,0.316228,0.6,0.966092,582.3,2.66875,0,0,0,0
48,7,0.816497,0,0,5,1.69967,1.3,1.33749,0,0,0.1,0.316228,0.6,0.966092,581.1,2.68535,0,0,0,0
49,7,0.816497,0,0,5.1,1.37032,1.4,1.3499,0,0,0.1,0.316228,0.4,0.843274,580.2,2.85968,0,0,0,0
50,7,0.816497,0,0,5.2,1.39841,1.5,1.35401,0,0,0.1,0.316228,0.2,0.632456,579.3,2.98329,0,0,0,0
51,7,0.816497,0,0,5,1.49071,1.7,1.49443,0,0,0.1,0.316228,0.2,0.632456,578.4,2.75681,0,0,0,0
52,7.1,0.567646,0,0,5,1.63299,1.7,1.33749,0,0,0,0,0.4,0.843274,578,3.01846,0,0,0,0
53,7.2,0.788811,0,0,5,1.63299,1.6,1.3499,0,0,0,0,0.6,0.966092,576.7,2.66875,0,0,0,0
54,7.5,0.971825,0,0,4.7,1.63639,1.6,0.843274,0,0,0,0,1.2,1.39841,575.5,3.17105,0,0,0,0
55,7.7,1.25167,0,0,4.7,1.63639,1.4,0.843274,0,0,0,0,1.6,1.83787,574.3,2.62679,0,0,0,0
56,8,1.41421,0,0,4.6,1.57762,1.2,0.788811,0,0,0,0,2.2,2.39444,573,1.33333,0,0,0,0
57,8.2,1.47573,0,0,4.6,1.57762,1,0.816497,0,0,0,0,2.6,2.67499,571.9,0.875595,0,0,0,0
58,8.3,1.49443,0,0,3.7,1.25167,1.8,1.31656,0,0,0,0,2.8,2.69979,571.2,0.918937,0,0,0,0
59,8.4,1.57762,0,0,3.7,1.25167,1.7,1.1595,0,0,0,0,3,2.70801,570.9,0.875595,0,0,0,0
60,8.6,1.7127,0,0,3.5,1.43372,1.7,1.33749,0,0,0,0,3.4,2.98887,570.7,1.05935,0,0,0,0
61,8.8,1.47573,0,0,3.7,1.05935,1.7,1.33749,0,0,0,0,3.4,2.67499,570.6,0.966092,0,0,0,0
62,8.8,1.47573,0,0,3.8,0.788811,1.8,1.39841,0,0,0,0,3.2,2.69979,570.4,1.07497,0,0,0,0
63,9.1,1.19722,0,0,4.4,1.3499,1.5,1.2693,0,0,0,0,3.2,1.68655,570.4,1.07497,0,0,0,0
64,9.1,1.19722,0,0,4.6,1.57762,1.7,1.25167,0,0,0,0,2.8,1.68655,570.2,1.31656,0,0,0,0
65,9.2,1.13529,0,0,5.1,1.72884,1.7,1.1595,0,0,0,0,2.4,1.57762,570.1,1.44914,0,0,0,0
66,9.2,1.13529,0,0,5.3,2.05751,1.9,1.19722,0,0,0,0,2,1.63299,569.9,1.52388,0,0,0,0
67,10.1,1.44914,0,0,5.4,2.36643,1.1,0.994429,0,0,0,0,3.6,2.63312,569.4,1.57762,0,0,0,0
68,10.1,1.44914,0,0,5.4,2.54733,1.3,1.05935,0,0,0,0,3.4,2319,569.1,1.59513,0,0,0,0
69,10.3,1.63639,0,0,5.7,2.66875,1.2,1.13529,0,0,0,0,3.4,2.67499,568.5,2.06828,0,0,0,0
70,10.5,1.77951,0,0,5.8,2.57337,1.3,1.05935,0,0,0,0,3.4,2.67499,568.1,1.72884,0,0,0,0
71,10.6,1.7127,0,0,5.4,2319,1.6,1.07497,0,0,0,0,3.6,2.79682,567.9,1.66333,0,0,0,0
72,10.6,1.7127,0,0,5.7,1.76698,1.9,1.1005,0,0,0,0,3,2.53859,567.7,1.76698,0,0,0,0
73,10.8,1.75119,0,0,5.4,1.50555,2,1.05409,0,0,0,0,3.4,2.50333,567.3,1.82878,0,0,0,0
74,10.9,1.72884,0,0,4.9,1.79196,2.6,1.57762,0,0,0,0,3.4,2319,567.1,1.85293,0,0,0,0
75,11.1,1.85293,0,0,4.2,1.81353,3.1,1.72884,0,0,0,0,3.8,2.39444,566.5,1.84089,0,0,0,0
76,11.2,1.75119,0,0,5.7,2.00278,3.3,2.16282,0,0,0,0,2.2,1.98886,566,1.56347,0,0,0,0
77,11.4,1.7127,0,0,4.8,1.93218,4,2.21108,0,0,0,0,2.6,2.1187,565.1,1.44914,0,0,0,0
78,11.5,1.84089,0,0,5,2.21108,4.1,2.23358,0,0,0,0,2.4,2.27058,564.5,1.50923,0,0,0,0
79,11.8,1.98886,0,0,5.4,2.06559,3.8,2.14994,0,0,0,0,2.6,2.1187,563.8,1.81353,0,0,0,0
80,12.2,1.98886,0,0,5.1,2.18327,3.9,2.18327,0,0,0,0,3.2,2.14994,562.9,1.59513,0,0,0,0
81,12.5,2.36878,0,0,4.7,2.05751,4,1.69967,0,0,0,0,3.8,2.20101,562.4,1.57762,0,0,0,0
82,12.8,2.25093,0,0,4.9,2.37814,3.9,1.52388,0,0,0,0,4,2.10819,562.2,1.68655,0,0,0,0
83,13.5,2.71825,0,0,4.8,2.29976,3.5,1.43372,0,0,0,0,5.2,3.15524,561.2,1.8738,0,0,0,0
84,14.2,2.78089,0,0,5.2,2.74064,2.8,1.68655,0,0,0,0,6.2,3.45768,560.7,2.16282,0,0,0,0
85,14.5,3.10018,0,0,5.1,2.37814,2.8,1.8738,0,0,0,0,6.6,4.32563,560.4,2.06559,0,0,0,0
86,15.4,3.06232,0,0,5.2,2.20101,2.2,1.31656,0,0,0,0,8,4.42217,560,2,0,0,0,0
87,15.6,2.91357,0,0,5.2,2.61619,2.2,1.13529,0,0,0,0,8.2,4.46716,559.6,2.36643,0,0,0,0
88,15.6,2.91357,0,0,5.5,2.54951,2.5,1.50923,0,0,0,0,7.6,4.29987,559,2.35702,0,0,0,0
89,16.1,2.80674,0,0,5.6,2.59058,2.7,1.49443,0,0,0,0,7.8,4.36654,558.6,2.41293,0,0,0,0
90,16.5,2.22361,0,0,6.1,2.55821,2.4,1.64655,0,0,0,0,8,3.39935,557.8,2.14994,0,0,0,0
91,16.7,2.05751,0,0,6.6,2.36643,2.3,1.63639,0,0,0,0,7.8,3.04777,557.3,2.31181,0,0,0,0
92,17,2.4037,0,0,8,3.29983,2,1.41421,0,0,0,0,7,2.86744,556.2,2.4404,0,0,0,0
93,17,2.4037,0,0,9,3.09121,2.4,1.3499,0,0,0,0,5.6,3.3731,556,2.26078,0,0,0,0
94,17.3,2.35938,0,0,9.1,3.69534,2.6,1.50555,0,0,0,0,5.6,3.74759,555.3,2.45176,0,0,0,0
95,17.6,2.67499,0,0,10.5,3.34166,2.7,1.70294,0,0,0,0,4.4,2.63312,554.9,2.42441,0,0,0,0
96,17.8,2.89828,0,0,10.3,2.71006,3.1,1.91195,0,0,0,0,4.4,2.27058,554.9,2.42441,0,0,0,0
97,18.1,2.92309,0,0,10,2.82843,3.1,2.13177,0,0,0,0,5,3.01846,554.4,2.1187,0,0,0,0
98,18.8,3.25918,0,0,10.6,2.45855,2.8,2.14994,0,0,0,0,5.4,2.98887,553.9,2.28279,0,0,0,0
99,18.9,3.31495,0,0,11.2,1.98886,2.9,1.91195,0,0,0,0,4.8,3.29309,553.5,2.06828,0,0,0,0
100,19,3.33333,0,0,11.4,2.06559,3,2,0,0,0,0,4.6,3.27278,553.5,2.06828,0,0,0,0
101,19,3.33333,0,0,11.6,1.95505,3.1,2.02485,0,0,0.3,0.483046,4,2.82843,553,1.69967,0,0,0,0
102,19.4,3.33999,0,0,10.9,2.13177,3.4,2.41293,0,0,0.3,0.483046,4.8,2.69979,552.7,1.63639,0,0,0,0
103,19.9,3.24722,0,0,11.2,2.34758,3.1,2.23358,0,0,0.4,0.516398,5.2,3.01109,552.5,1.71594,0,0,0,0
104,20.3,3.62246,0,0,11.8,2.57337,2.7,1.88856,0,0,0.4,0.516398,5.4,3.40588,551.9,1.91195,0,0,0,0
105,20.9,4.04008,0,0,11.5,3.34166,2.8,1.61933,0,0,0.4,0.516398,6.2,3.8239,551.7,1.88856,0,0,0,0
106,21.2,4.34102,0,0,11.8,2.97396,2.8,1.75119,0,0,0.4,0.516398,6.2,4.26354,551.1,1.96921,0,0,0,0
107,21.6,4.5753,0,0,13,3.26599,2.6,1.7127,0,0,0.4,0.516398,5.6,4.29987,550.6,1.83787,0,0,0,0
